12桁	帳簿	直前のAIND	本文冒頭
924302994701	$$$	AIND-D13238	سعيدة ابنة أحمد بن الكمال أبي الفضل محمد ابن أحمد بن عبد العزيز بن القسم أم الحسن النويرية في الكنى .
813342682379	$$$	AIND-D13238	سعيدة ابنة أحمد بن محمد بن محمد أم الخير المطرية في الكنى .
491220135187	$$$	AIND-D13239	سعيدة ابنة عبد الرحمن بن علي بن أحمد بن عبد العزيز . هي خديجة مضت .
486828698901	$$$	AIND-D13239	سعيدة ابنة المحب محمد بن أحمد بن الرضى إبراهيم بن محمد بن إبراهيم الطبري هي أم كلثوم في الكنى
500430826775	$$$	AIND-D13240	سعيدة أم الخير ابنة الكمال أبي الفضل محمد بن أحمد بن الكمال أبي الفضل محمد بن أحمد بن عبد العزيز بن القسم في الكنى .
943206722840	$$$	AIND-D13240	سعيدة ابنة القاضي عز الدين محمد بن أحمد بن أبي الفضل محمد بن أحمد النويري ، هي أم الخير أيضا تأتي في الكنى .
771798101271	$$$	AIND-D13240	سعيدة ابنة الامام الرضى محمد بن المحب محمد بن أحمد ابن الرضى إبراهيم بن محمد بن إبراهيم أم كلثوم الطبرية المكية ، هكذا س
665459911973	$$$	AIND-D13246	سودة ابنة عبد الله بن علي ، في نشوان .
481476767046	$$$	AIND-D13259	شقراء ابنة الجمال محمد بن النجم محمد بن أبي البركات ابن أبي السعود أم الخير ابنة ابن ظهيرة في الكنى .
218330328455	$$$	AIND-D13284	ضوء الصباح ابنة محمد بن أحمد بن عمر بن سلمان البالسي واسمها عائشة تأتي .
697051409803	$$$	AIND-D13285	ططر ابنة العز محمد بن أحمد بن محمد بن عثمان بن المنجا . في تتر .
167411477920	$$$	AIND-D13298	عائشة ابنة القاضي شهاب الدين أحمد بن ظهيرة بن أحمد بن عطية بن ظهيرة أم كمال القرشية . في الكنى .
336660032930	$$$	AIND-D13299	عائشة ابنة أحمد بن محمد بن محمد بن محمد بن فهد . في ابنة أبي بكر قريبا .
131428543923	$$$	AIND-D13308	عائشة ابنة أبي جعفر ، هي ابنة محمد بن أحمد بن عمر تأتي .
514922147274	$$$	AIND-D13321	عائشة ابنة عطية بن محمد بن أبي الخير محمد بن فهد أم كلثوم ، في الكنى .
923300556268	$$$	AIND-D13333	عائشة ابنة الزين محمد بن الزين أحمد بن الجمال محمد بن المحب أحمد بن عبد الله الطبري المدعوة سعيدة . سلفت في السين
183945424388	$$$	AIND-D13342	عائشة ابنة أبي البركات محمد بن أبي السعود محمد بن حسين بن علي بن أحمد ابن عطية بن ظهيرة أم كمال القرشي . في الكنى .
116169666054	$$$	AIND-D13342	عائشة ابنة أبي اليمن محمد بن محمد بن علي النويري . في أم كمال أيضا .
849162038790	$$$	AIND-D13342	عائشة ابنة محمد بن محمد بن محمد بن أحمد بن إبراهيم الطبري . في أم كمال أيضا .
344679542305	$$$	AIND-D13351	عزيزة ابنة محمد بن محمد بن أبي بكر بن عبد العزيز . في هاجر .
543623769634	$$$	AIND-D13351	عزيزة ابنة محمد بن محمد بن محمد بن أحمد بن إبراهيم الطبري . في علما .
463504174632	$$$	AIND-D13352	عفيفة ابنة القاضي أبي اليمن محمد بن محمد علي بن أحمد النويري في أم هانئ .
450992565801	$$$	AIND-D13352	علا بضم أولها ابنة المحب محمد بن محمد بن محمد بن أحمد بن الرضى إبراهيم الطبري في خديجة .
578759454313	$$$	AIND-D13392	فاطمة ابنة المحب أحمد بن محمد بن عبد الله بن ظهيرة أم الحسين ، تأتي .
848058936942	$$$	AIND-D13394	فاطمة ابنة أحمد بن النجم محمد بن الجمال محمد بن المحب أحمد بن عبد الله بن محمد الطبري ذكرها التقي بن فهد في معجمه وبيض ،
431803625163	$$$	AIND-D13436	فاطمة ابنة عبد القادر بن محمد بن ظريف الشاوي أم الخير أخت الشهاب أحمد الماضي . تأتي في الكنى .
820569468689	$$$	AIND-D13464	فاطمة ابنة فرج الشرابي ...
148830711580	$$$	AIND-D13467	فاطمة ابنة قجا في التي بعدها .
904250027833	$$$	AIND-D13485	فاطمة ابنة محمد بن أحمد المخزومي المكي جدة النجم عمر بن فهد . هي فاطمة ابنة أحمد بن محمد بن إسماعيل بن إبراهيم انقلب نسب
798092193609	$$$	AIND-D13497	فاطمة ابنة محمد بن علي بن محمد بن علي بن سكر ، في مؤنسة .
471594987348	$$$	AIND-D13501	فاطمة ابنة المحب محمد بن الرضى محمد بن أحمد بن الرضى إبراهيم الطبري ، في أم كلثوم .
579514429267	$$$	AIND-D13501	فاطمة ابنة الخطيب محمد بن محمد بن أحمد بن محمد بن أحمد بن عبد العزيز مضت في ابنة أبي القسم .
927893319526	$$$	AIND-D13507	فاطمة ابنة محمد بن محمد بن عبد الله بن فهد ست قريش ، ستأتي في أم الحسن .
785190514539	$$$	AIND-D13507	فاطمة ابنة محمد بن محمد بن علي بن أحمد بن عبد العزيز . في أم الحسين
958041976684	$$$	AIND-D13507	فاطمة ابنة الشيخ سيف الدين محمد بن محمد بن عمر بن قطلويغا . هي مباركة تأتي .
186323595143	$$$	AIND-D13521	فاطمة ابنة محمود بن محمد بن عمر الشيشيني . ستأتي في أم الشهاب أحمد ممن لم يسم .
174852173704	$$$	AIND-D13522	فاطمة ابنة أبي محمود في ابنة أحمد بن محمد بن إبراهيم .
342959878185	$$$	AIND-D13586	كمالية ابنة الرضى محمد بن محمد بن عثمان أم الحسن الطبرية . في الكنى .
387033624674	$$$	AIND-D13599	مباركة ابنة أبي اليمن محمد بن أحمد بن الرضى إبراهيم الطبرية . هي فاطمة مضت .
791049957479	$$$	AIND-D13599	مباركة ابنة المحب محمد بن الرضى محمد بن الشهاب أحمد بن الرضى إبراهيم . في أم كلثوم .
851565375594	$$$	AIND-D13600	متى ابنة فتح خان الهدوي زوج سلطان جانفور ...
665531215993	$$$	AIND-D13607	مريم ابنة علي بن عبد الرحمن هي أم هانئ الهورينية في الكنى .
157454200990	$$$	AIND-D13624	مكية ابنة عيسى . في آمنة .
187858710702	$$$	AIND-D13635	موفقية ابنة أحمد بن محمد بن محمد بن أحمد الطبرية ، في خديجة .
823664865470	$$$	AIND-D13645	نفيسة ابنة محمد بن محمد بن أبي الخير محمد بن فهد الهاشمي المكية أم البنين . في الكنى .
834200957137	$$$	AIND-D13655	هاجر ابنة قاضي الفيوم محب الدين بن كريم الدين القرشي العقيلي وتدعى فائدة . سلفت في الفاء .
307765473507	$$$	AIND-D13664	أم أبيها هي فاطمة ابنة محمد بن محمد بن محمد بن فهد .
160725758182	$$$	AIND-D13665	أم أحمد هي صفية ابنة ياقوت .
604768334056	$$$	AIND-D13666	أم أصيل هي فاطمة ابنة عبد الرحمن بن عمر بن رسلان البلقيني
788592095464	$$$	AIND-D13667	أم الأمان ابنة محمد بن أحمد بن حسن بن الزين محمد بن الامين محمد القسطلاني . هي فاطمة .
204195524843	$$$	AIND-D13667	أم الامان اخرى هي أيضا فاطمة ابنة محمد بن أحمد بن الرضى إبراهيم الطبري .
560199659760	$$$	AIND-D13669	أم تاج الدين بن المقسي . في بلقيس ابنة محمد . || حرف الجيم
524153811190	$$$	AIND-D13671	أم حبيبة هي زينب ابنة أحمد بن محمد بن موسى .
874596299033	$$$	AIND-D13686	أم الحسن وتلقب نسيم ابنة أبي اليمن محمد ابن أحمد بن الرضى إبراهيم بن محمد بن إبراهيم الطبري . في نسيم
577689907504	$$$	AIND-D13696	أم الحسن ابنة ابن العجمي . هي فاطمة ابنة محمد بن يوسف .
498706968895	$$$	AIND-D13705	أم الحسين ابنة الزين هي ست الكل ابنة أحمد بن محمد بن الزين وتعرف بابنة رحمة .
642152165746	$$$	AIND-D13734	أم الخير ابنة إبراهيم بن خليل بن الشرائحي . في أي ملك .
425440866697	$$$	AIND-D13741	أم الخير ابنة علي بن محمد بن سعيد . هي هاج .
633545453976	$$$	AIND-D13749	أم الخير ابنة أبي السرور محمد به عبد الرحمن بن أبي الخير محمد بن محمد الحسني الفاسي ، في سعادة من الأسماء .
250865545642	$$$	AIND-D13757	أم زين العابدين القادري ... || حرف السين المهملة
514272031154	$$$	AIND-D13757	أم السعد اثنتان زينب ابنة محمد بن محمد بن أحمد بن الرضى الطبري ، وخديجة ابنة عبد الرحمن بن علي النويري .
667234103740	$$$	AIND-D13761	أم صالح البلقيني . هي زينب ابنة صالح .
795504308669	$$$	AIND-D13761	أم الصفا هي أمة العزيز ابنة عبد الرحمن بن سليمان المنهلي . || حرف العين المهملة
290187145662	$$$	AIND-D13761	أم عبد البر بن الشحنة . هي ألف ابنة الولوي محمد بن أحمد بن يوسف السفطي .
570941272519	$$$	AIND-D13763	أم عمر ...
457565041096	$$$	AIND-D13763	أم عيسى ، مريم ابنة أحمد . || حرف الغين المعجمة
973648982474	$$$	AIND-D13763	أم الغيث ، اثنتان منصورة ابنة عبد الرحمن بن أبي بكر وفاطمة ابنة علي ابن أبي اليمن محمد بن محمد بن علي . || حرف الفاء
101581877708	$$$	AIND-D13763	أم الفضل ابنة ابن القدسي . هاجر ابنة محمد بن محمد بن أبي بكر .
325754843595	$$$	AIND-D13763	أم الفضل ، خديجة ابنة عبد الرحمن بن محمد بن فهد . || حرف القاف
921601864159	$$$	AIND-D13768	أم الكامل ابنة المجد محمد بن يعقوب الشيرازى . مضت في بيبى .
